,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
6813,16,1,1,5,1046,2,0,0,303,108.89345788889814,1,72,0
6814,10,4,2,1,3441,0,0,2,65,0.0,1,49,0
6815,6,10,3,3,1233,1,0,0,140,75.89513197614828,1,55,0
6816,11,1,0,1,1078,2,0,0,307,114.8641794779937,1,78,0
6817,6,8,0,6,1089,1,0,1,126,113.32370411807824,3,54,0
6818,21,3,4,3,3738,1,1,0,133,108.36149262055,1,88,0
6819,7,6,5,2,798,0,1,0,129,90.0,2,70,0
6820,17,7,3,3,2782,1,0,0,143,90.91721085122882,1,65,0
6821,16,4,3,3,1138,1,0,0,168,101.50928688752002,1,50,0
6822,8,6,1,2,143,0,0,1,105,85.23353137058899,0,67,0
6823,11,7,1,3,4414,1,0,0,148,127.3508165781711,0,46,0
6824,18,4,5,5,2824,2,1,0,325,109.99454357129025,2,87,0
6825,2,2,0,4,2522,2,1,0,331,117.39749152348394,3,90,0
6826,9,3,3,0,207,2,0,0,347,126.88753043791961,2,89,0
6827,12,5,5,1,2287,0,1,2,90,0.0,4,90,0
6828,6,3,4,3,1385,1,0,0,177,87.81044136652108,2,82,0
6829,1,8,2,0,4226,2,1,0,339,100.0,0,92,0
6830,17,11,3,5,657,1,0,0,133,97.8017753291985,0,88,0
6831,7,4,3,3,3075,0,1,1,105,95.7120847214781,1,71,0
6832,4,2,4,1,3590,0,1,2,63,20.360974910512695,1,33,0
6833,18,7,3,5,1032,2,0,0,317,100.0,1,65,0
6834,11,9,0,5,3575,0,0,1,108,90.0,2,74,0
6835,13,5,4,4,1759,2,1,0,305,104.6448932204171,1,84,0
6836,8,4,0,3,859,0,1,0,124,100.0,0,88,0
6837,13,2,2,3,391,0,1,0,170,115.78166673712627,3,84,0
6838,19,8,3,3,1410,1,0,0,145,90.0,3,52,0
6839,4,11,4,0,1488,2,0,0,350,119.02968261358744,3,58,0
6840,10,3,4,3,1925,0,1,0,124,0.0,2,64,0
6841,12,5,4,1,3287,0,0,2,60,45.088648279855036,2,46,0
6842,16,4,5,6,2734,1,0,1,130,91.91087354777181,0,47,0
6843,22,10,3,5,3152,0,0,1,114,67.16963121355495,1,57,0
6844,11,3,0,6,371,1,0,1,138,90.0,3,45,0
6845,6,3,0,5,385,2,1,0,350,98.28474742470662,3,83,0
6846,8,3,5,6,3780,1,0,1,125,83.78466758873572,0,67,0
6847,13,2,4,5,3449,1,0,0,111,60.0,2,51,0
6848,9,3,2,3,289,0,0,0,159,90.0,3,65,0
6849,15,8,4,3,513,2,1,0,300,102.3258496782307,1,57,0
6850,14,7,3,6,2924,1,0,1,119,100.0,1,50,0
6851,6,7,0,5,3259,1,0,0,115,92.572725280077,2,77,0
6852,8,2,0,2,835,0,1,1,120,94.63250333771506,1,86,0
6853,7,2,2,0,2026,2,0,0,350,120.0,3,52,0
6854,15,2,5,6,2414,1,1,1,130,99.4288006030581,0,93,0
6855,12,3,2,6,2644,1,0,1,122,92.87108957586526,0,61,0
6856,22,9,2,2,3556,0,0,1,82,33.89824865525724,2,49,0
6857,14,2,2,3,437,0,0,1,115,90.51415356837327,3,46,0
6858,9,8,5,3,2060,2,1,0,337,107.16619068096082,1,81,0
6859,15,1,0,4,65,0,1,1,127,107.7938107807242,1,87,0
6860,4,1,0,5,1627,2,0,0,331,90.0,3,61,0
6861,17,5,2,4,3413,0,0,1,102,62.52188200126157,1,48,0
6862,4,8,4,2,3876,0,0,1,84,21.558610291882633,1,48,0
6863,4,10,4,6,388,1,0,1,120,106.70988161297414,1,60,0
6864,10,3,1,5,1986,0,0,1,123,91.87752414434246,4,60,0
6865,16,11,4,3,4232,2,0,0,293,72.29046805810223,1,77,0
6866,11,8,1,4,2300,1,0,0,143,116.79752268459129,3,61,0
6867,4,8,3,5,3147,0,0,1,105,73.5740879260484,2,49,0
6868,10,5,1,4,607,0,0,1,122,100.0,0,58,0
6869,17,9,1,4,4006,0,0,1,102,90.0,1,69,0
6870,9,3,1,5,2646,0,0,1,118,82.3177000223427,1,75,0
6871,5,1,3,6,2868,1,0,1,122,94.03450333185076,2,58,0
6872,4,5,5,5,3267,0,0,1,102,0.0,2,26,0
6873,9,4,3,1,2233,2,0,0,340,85.7942732631365,0,64,0
6874,3,7,1,0,4052,2,0,0,340,84.92890220321645,0,72,0
6875,16,1,5,6,1029,1,0,1,140,115.34605262439891,3,87,0
6876,17,2,0,3,1293,1,0,0,140,70.0,1,68,0
6877,7,7,1,3,1879,0,0,1,122,31.091621322639444,3,68,0
6878,16,5,2,0,2417,2,0,0,300,118.76105924060224,1,75,0
6879,21,3,4,3,1136,0,0,0,173,90.0,3,64,0
6880,17,2,0,4,2492,0,1,1,159,120.0,3,78,0
6881,9,12,2,5,2878,0,0,1,113,60.0,1,41,0
6882,15,3,4,4,2064,2,0,0,341,103.63213088758948,0,71,0
6883,18,3,4,4,2069,2,0,0,338,103.43683084906215,0,72,0
6884,10,6,1,2,3154,0,0,1,79,0.0,2,69,0
6885,7,9,3,5,1486,1,1,0,147,120.0,3,88,0
6886,5,7,2,0,4076,2,0,0,340,94.58901080586556,0,62,0
6887,17,5,4,0,2659,2,0,0,342,97.50887665291349,0,69,0
6888,21,4,1,5,501,1,1,0,141,121.44932527226563,3,90,0
6889,6,1,3,5,3518,2,1,0,319,120.89604275160504,3,74,0
6890,11,4,1,2,2931,0,0,1,92,95.95347916576078,3,58,0
6891,7,4,3,6,1493,1,1,1,132,95.1676211743204,3,82,0
6892,15,7,3,3,31,0,0,0,138,71.16134497949204,1,64,0
6893,6,8,4,0,956,2,0,0,296,60.0,1,26,0
6894,10,2,1,3,1680,1,1,0,166,146.8809571193122,3,77,0
6895,12,4,3,1,3683,2,0,0,293,120.93332078503892,1,88,0
6896,18,7,3,3,3210,1,0,0,141,119.58646377663607,3,54,0
6897,15,1,0,4,63,0,1,1,129,109.38003914514574,1,86,0
6898,5,11,2,3,270,1,0,0,170,120.0,2,64,0
6899,17,7,3,2,3740,0,0,1,84,37.26984315574222,2,57,0
6900,7,7,1,3,600,0,0,0,127,100.0,1,53,0
6901,18,3,4,3,730,0,1,0,172,90.0,3,91,0
6902,4,2,3,1,3440,2,0,0,296,140.21665562405772,1,56,0
6903,7,6,6,6,4014,1,1,1,130,100.0,0,84,0
6904,17,1,3,4,4222,0,0,1,118,95.07355991585356,0,47,0
6905,4,3,1,5,1035,2,0,0,350,124.7157896733705,3,92,0
6906,17,3,4,4,1363,1,0,0,140,73.97051438164583,2,67,0
6907,7,7,2,5,3514,2,1,0,299,105.78903228072288,2,70,0
6908,14,7,0,0,956,2,0,0,321,96.32436529404089,0,48,0
6909,10,7,2,0,2244,2,0,0,334,119.96079094217517,2,70,0
6910,6,3,5,4,3432,0,0,1,103,60.0,2,51,0
6911,13,3,4,1,2699,0,1,1,120,96.03506640183855,2,89,0
6912,8,3,3,0,831,2,0,0,342,67.5292217088032,0,76,0
6913,13,8,3,4,2122,0,0,1,111,75.79440642600333,1,70,0
6914,6,6,1,3,1392,1,0,0,149,90.0,0,61,0
6915,5,8,2,3,2098,0,0,1,98,90.0,3,67,0
6916,7,2,5,1,420,0,0,2,120,97.2181704132406,3,56,0
6917,12,1,0,5,3081,1,1,0,134,97.77879568466471,0,85,0
6918,22,6,3,4,4251,1,0,0,137,93.63285090595744,0,73,0
6919,13,3,2,0,2218,2,0,0,339,99.31746439552438,0,68,0
6920,7,6,5,5,3069,0,1,1,111,98.14542600694871,2,66,0
6921,14,8,3,3,3585,0,0,0,113,90.0,2,40,0
6922,20,1,3,1,527,2,1,0,350,96.3336596706777,3,87,0
6923,20,1,3,4,1660,2,0,0,348,158.66673372808498,2,60,0
6924,6,7,4,4,3156,0,0,1,100,90.0,2,62,0
6925,6,8,1,3,3267,0,0,0,127,100.0,2,60,0
6926,16,6,1,1,1527,0,1,1,130,82.01706214730198,3,77,0
6927,2,7,2,3,718,1,1,0,180,137.03879164789575,3,94,0
6928,14,2,0,3,4184,1,1,0,130,100.0,2,56,0
6929,20,6,2,5,796,2,0,0,320,104.88436970738731,0,65,0
6930,21,7,3,1,51,0,0,2,99,80.0481529043647,0,60,0
6931,20,2,1,0,3328,2,0,0,290,60.66065450351199,2,49,0
6932,3,5,2,0,596,2,0,0,337,99.32864130354908,0,74,0
6933,21,2,1,0,3327,2,1,0,290,61.81331116429486,2,48,0
6934,7,1,2,0,3156,2,0,0,340,98.25196503945428,0,69,0
6935,6,9,2,3,594,1,0,0,130,100.0,1,51,0
6936,11,3,5,5,3791,0,0,1,127,90.0,0,68,0
6937,1,8,3,5,2809,2,0,0,335,117.17092446544355,2,78,0
6938,12,4,2,0,521,2,1,0,321,73.0842374942812,1,73,0
6939,16,8,0,5,3689,2,0,0,296,96.63939516382746,1,70,0
6940,20,2,6,3,1561,0,1,0,165,134.89047030567934,3,82,0
6941,1,3,0,0,3508,2,1,0,291,91.17246176512496,1,58,0
6942,7,3,4,5,3648,1,0,0,130,103.05213616342616,0,61,0
6943,13,1,3,4,3400,2,0,0,290,70.76315865682868,2,56,0
6944,5,2,1,5,2865,1,0,0,138,100.0,2,54,0
6945,12,1,6,2,3024,2,0,0,290,104.52339875458975,2,42,0
6946,18,6,4,5,2685,0,1,1,118,67.11128867777896,1,80,0
6947,13,4,5,5,2545,2,1,0,343,126.4520129979183,1,88,0
6948,9,5,2,6,3326,1,0,1,110,73.36190264371912,2,56,0
6949,22,4,1,4,413,0,1,1,132,93.83229520568459,3,86,0
6950,20,6,0,5,740,0,0,1,121,92.47831854106934,3,49,0
6951,13,2,3,0,26,0,0,0,345,110.5880711458652,1,68,0
6952,5,1,2,5,3858,2,0,0,296,112.45643365707542,1,55,0
6953,17,1,2,3,2394,0,0,0,161,84.79239389157098,2,87,0
6954,8,2,1,6,1070,1,0,1,140,91.57873901070012,3,87,0
6955,11,6,1,4,2733,2,0,0,348,120.48951575426389,3,58,0
6956,5,8,3,6,390,1,0,1,125,110.0,1,58,0
6957,21,3,1,0,4183,2,0,0,290,100.0,2,50,0
6958,22,5,5,3,3727,1,0,0,130,107.25452407666623,1,81,0
6959,7,1,5,0,898,2,0,0,349,140.33070274880643,2,57,0
6960,0,5,1,4,1892,2,0,0,330,119.5459073937643,4,64,0
6961,7,8,5,2,3899,0,0,1,81,22.591170433781272,1,47,0
6962,21,3,0,4,1351,0,1,1,120,99.6867370321883,0,87,0
6963,8,8,2,6,1095,1,1,1,129,98.48566434836397,3,94,0
6964,15,4,1,3,1135,0,0,0,170,90.0,3,70,0
6965,13,4,3,6,1974,1,0,1,135,111.8499492898487,3,50,0
6966,9,3,0,4,1076,2,0,0,326,102.65111801674618,3,68,0
6967,16,8,2,5,3897,0,0,1,106,60.0,2,49,0
6968,10,3,0,4,1081,2,0,0,332,98.65151169972144,3,65,0
6969,6,11,0,5,3312,1,0,0,115,91.33264516652537,1,62,0
6970,8,7,2,3,4122,1,0,0,145,92.47765202181013,0,73,0
6971,16,4,4,4,595,0,0,1,116,97.24095657792209,2,69,0
6972,1,1,4,6,2538,1,1,1,126,93.63268748995722,3,93,0
6973,10,5,3,3,308,0,0,1,110,40.88973195182423,1,64,0
6974,16,4,3,3,2580,2,0,0,324,107.82491007093405,0,78,0
6975,12,7,1,3,4161,1,0,0,149,128.7502783701947,0,49,0
6976,13,4,1,3,4121,1,0,0,150,94.51462083608888,0,73,0
6977,20,11,1,3,2052,1,0,0,140,59.53687689498144,0,53,0
6978,9,6,3,3,963,2,0,0,340,75.77813629344467,0,53,0
6979,9,7,2,1,3284,0,0,1,83,0.0,2,46,0
6980,7,6,1,3,1409,1,0,0,150,65.62018570029757,0,71,0
6981,17,3,1,0,2092,2,1,0,299,97.9892463421942,2,56,0
6982,15,6,3,3,278,1,0,0,147,104.40828324879067,2,68,0
6983,12,6,3,2,2374,2,1,0,313,106.56531034597003,2,87,0
6984,7,3,0,2,55,0,1,1,85,82.05784329257011,1,82,0
6985,9,7,4,0,1471,2,0,0,336,100.07203470813256,3,83,0
6986,13,1,3,3,821,0,0,0,169,100.0,3,69,0
6987,15,3,2,0,485,2,0,0,350,105.41804347595729,3,72,0
6988,4,8,5,4,3884,2,0,0,290,92.07201467817333,2,86,0
6989,6,4,1,3,2193,0,0,1,122,100.40039415268957,3,72,0
6990,12,3,2,1,1051,0,0,2,120,0.0,3,61,0
6991,8,5,2,1,3590,0,0,1,69,14.73153131175315,2,30,0
6992,12,3,2,3,2555,1,0,0,180,95.27796825466802,3,67,0
6993,17,3,4,3,1975,0,0,0,168,120.0,3,71,0
6994,8,7,6,6,2710,1,0,1,130,98.83241238984061,0,62,0
6995,16,7,0,4,276,1,0,0,139,109.35200279319409,0,60,0
6996,7,7,1,5,3640,1,0,0,130,94.13837095489026,0,59,0
6997,7,8,2,5,1108,0,0,1,119,78.98224954447772,2,79,0
6998,3,2,0,3,1757,1,1,0,180,149.28012474100055,3,79,0
6999,15,1,5,5,2313,2,1,0,350,99.5505387677427,3,90,0
7000,21,8,5,6,564,1,1,1,130,90.0,0,82,0
7001,12,7,4,3,1673,1,0,0,161,90.0,3,58,0
7002,4,4,5,5,3644,1,0,0,130,98.8662068106336,0,66,0
7003,16,8,5,3,918,0,0,0,154,119.20649886733923,1,52,0
7004,3,2,2,4,3832,2,0,0,298,133.36852916655707,1,57,0
7005,11,7,3,2,2371,2,1,0,315,107.7287063529148,2,86,0
7006,19,1,4,1,841,0,0,1,119,88.65233357575593,2,48,0
7007,2,5,1,3,1384,1,0,0,145,90.0,0,68,0
7008,13,3,5,2,299,0,0,0,134,90.0,3,62,0
7009,17,8,2,3,1521,0,0,1,124,94.08519071257598,1,63,0
7010,18,2,2,5,1022,2,0,0,350,104.47390773387446,3,73,0
7011,12,3,2,1,2988,0,0,2,64,27.172601017096092,1,67,0
7012,18,3,2,1,4050,2,0,0,340,150.0,0,53,0
7013,21,3,1,3,3773,1,1,0,146,101.54159198190484,0,85,0
7014,14,7,0,0,3919,2,0,0,290,115.9416469587087,2,56,0
7015,14,5,1,0,2027,2,0,0,350,120.0,3,55,0
7016,12,8,3,4,516,0,0,1,115,87.9523661172024,0,56,0
7017,20,1,3,5,869,0,0,1,144,104.66357742034468,3,50,0
7018,11,2,5,4,3782,0,1,1,100,88.31320144734073,2,79,0
7019,7,7,4,5,2444,2,0,0,300,100.0,1,52,0
7020,5,9,2,4,257,0,1,1,112,90.0,1,44,0
7021,7,4,4,4,4312,0,0,1,118,86.25123933837935,0,49,0
7022,13,5,3,4,1959,2,0,0,348,158.20930177018028,2,81,0
7023,10,8,5,4,748,0,0,1,117,92.67853601525135,0,64,0
7024,11,3,2,6,1747,1,1,1,132,104.74671174401253,3,83,0
7025,6,5,1,4,3108,1,1,0,143,93.49586306824723,0,83,0
7026,19,2,2,6,2076,1,0,1,136,90.0,2,62,0
7027,13,5,3,5,49,0,0,1,110,63.805793141626495,1,61,0
7028,11,7,5,4,196,1,1,0,132,108.32819378575803,1,47,0
7029,8,9,2,5,1186,2,0,0,322,116.58699071249097,3,69,0
7030,11,7,3,1,1867,2,0,0,330,118.30177543921052,4,51,0
7031,5,1,0,1,815,0,0,2,120,90.0,3,74,0
7032,5,5,2,6,4081,1,0,1,117,50.17260884810111,1,60,0
7033,1,4,4,4,4403,2,1,0,340,88.3103228203282,0,81,0
7034,22,2,1,3,62,0,0,0,157,112.34754764273842,2,67,0
7035,14,4,0,4,2924,0,0,1,113,100.0,3,48,0
7036,11,5,4,5,4301,1,0,0,134,92.27616971480684,0,49,0
7037,4,5,3,4,2883,1,0,0,117,93.99550872964758,2,45,0
7038,4,4,3,5,2881,1,0,0,115,92.9212221844838,2,48,0
7039,6,3,4,5,3647,1,0,0,130,102.68963278708273,0,61,0
7040,20,2,3,0,1114,2,0,0,350,94.4247344334226,3,61,0
7041,2,11,3,3,264,1,0,0,170,111.80215869398967,3,66,0
7042,4,5,2,1,588,2,0,0,326,96.73010542779205,0,69,0
7043,21,8,3,4,177,0,1,1,113,90.0,1,43,0
7044,6,2,4,5,1672,1,0,0,141,110.47994868953981,3,73,0
7045,5,4,1,2,219,2,1,0,340,117.5487634693571,3,93,0
7046,11,4,1,5,1934,0,0,1,146,100.0,3,75,0
7047,17,9,2,2,2052,0,0,0,132,71.25852841249377,1,55,0
7048,9,2,2,0,2423,2,1,0,345,105.26758326754066,3,78,0
7049,5,4,6,5,2760,2,0,0,350,134.70352294131948,3,52,0
7050,19,7,0,5,729,0,0,1,123,92.10539739597345,3,52,0
7051,12,3,3,4,2312,2,0,0,349,119.98405718377735,2,89,0
7052,14,2,3,3,1569,0,0,0,168,122.59703201688099,3,76,0
7053,5,8,2,0,1926,2,0,0,330,91.90685648670453,3,46,0
7054,1,6,5,2,4410,2,1,0,340,94.42964976835947,0,80,0
7055,12,5,0,3,48,1,0,0,144,72.36228779423956,0,96,0
7056,7,1,5,4,101,2,0,0,290,99.08238886904351,1,42,0
7057,15,7,2,1,4349,2,0,0,340,100.0,0,65,0
7058,15,9,1,5,3890,0,0,1,108,60.0,2,48,0
7059,2,4,1,3,999,0,0,1,111,51.993530714679544,1,75,0
7060,6,4,0,6,974,1,0,1,129,79.76562854986557,1,63,0
7061,16,3,5,3,1209,0,0,0,121,90.0,3,53,0
7062,14,3,2,1,1616,0,0,1,100,90.0,0,49,0
7063,8,9,2,4,4375,0,1,1,112,96.19561074229038,0,57,0
7064,5,6,0,1,143,0,0,1,100,80.95489116454524,0,74,0
7065,13,3,3,3,4144,2,0,0,290,100.0,2,54,0
7066,4,7,3,5,4342,0,0,1,117,90.0,2,75,0
7067,13,3,2,1,4339,2,0,0,326,89.72684738902521,0,59,0
7068,14,3,2,5,983,2,0,0,340,100.0,0,78,0
7069,15,4,5,5,2819,2,1,0,339,104.09071776109658,2,86,0
7070,10,3,3,2,1029,0,0,1,116,22.234311137373087,2,67,0
7071,13,4,1,4,2746,0,0,1,160,93.35476413048379,3,64,0
7072,6,2,5,4,3260,0,0,1,119,107.08107971375114,4,65,0
7073,14,2,2,0,1458,2,1,0,340,95.14924703129648,3,90,0
7074,12,8,5,3,3799,0,0,1,88,42.15039404240306,2,83,0
7075,11,7,3,3,3181,2,0,0,290,100.0,2,75,0
7076,14,3,1,6,4207,1,0,1,110,69.89140145650612,2,60,0
7077,8,4,0,3,2661,0,0,0,129,96.36423757172693,1,64,0
7078,6,5,3,5,971,0,0,1,141,120.0,3,47,0
7079,4,2,5,5,4431,1,0,0,133,93.86002579027846,0,44,0
7080,15,5,2,1,61,2,1,0,329,106.36098084611177,0,85,0
7081,13,5,0,6,1486,1,1,1,125,90.0,4,88,0
7082,19,8,3,4,3722,0,0,1,110,73.70592115673881,1,51,0
7083,15,8,3,3,34,1,0,0,140,71.02556768298868,0,65,0
7084,16,2,2,0,2282,2,0,0,347,107.54873779691485,2,59,0
7085,10,4,3,4,2741,1,0,0,135,90.0,0,65,0
7086,3,2,4,4,4265,2,0,0,333,84.93919474342306,0,54,0
7087,17,3,4,3,3785,1,0,0,137,100.0,1,82,0
7088,1,5,3,4,1839,1,0,0,134,90.0,4,76,0
7089,2,10,4,4,652,2,0,0,340,150.0,0,68,0
7090,12,2,0,1,3079,0,1,1,101,91.85063482512321,0,79,0
7091,8,6,1,6,664,1,0,1,127,107.82550958926214,1,59,0
7092,21,2,4,5,1666,2,0,0,349,159.31101256009248,2,64,0
7093,13,5,4,5,4021,0,1,1,116,90.0,0,77,0
7094,13,7,2,0,3058,2,1,0,340,60.428513415131675,0,94,0
7095,18,6,2,4,2808,0,0,1,104,68.53687104005868,2,59,0
7096,18,2,4,3,281,1,0,0,137,90.0,3,63,0
7097,7,5,1,1,4004,0,0,1,60,0.0,2,47,0
7098,6,2,1,3,2600,0,1,0,131,107.82896815345343,0,87,0
7099,11,2,3,3,1978,1,0,0,178,119.70959010217565,2,69,0
7100,6,3,4,1,425,0,0,1,120,100.0,2,48,0
7101,9,7,2,3,86,1,0,0,140,105.5497608784509,1,77,0
7102,15,2,0,3,3669,1,0,0,130,108.40654044942568,2,58,0
7103,6,7,2,1,1254,2,1,0,342,118.43203966986522,0,85,0
7104,10,5,2,1,1262,0,0,2,81,0.0,2,72,0
7105,13,2,0,1,3079,0,1,1,100,90.0,0,80,0
7106,16,4,1,0,2121,2,1,0,336,99.36764922547084,0,86,0
7107,14,2,1,4,3874,0,0,1,106,90.0,1,83,0
7108,6,5,2,1,118,2,0,0,343,138.5845980454265,1,71,0
7109,7,2,5,0,644,2,1,0,300,119.85493633545184,1,59,0
7110,14,6,2,1,4385,0,0,2,100,87.72144877038673,0,73,0
7111,8,7,5,5,4336,2,0,0,340,100.0,0,63,0
7112,6,3,1,3,2528,0,0,0,158,98.68654069084384,3,56,0
7113,16,3,3,1,2477,0,0,2,120,0.0,3,68,0
7114,7,1,0,3,1593,1,0,0,180,116.78606447922284,3,60,0
7115,12,6,2,3,1399,1,0,0,147,95.22766389471617,2,57,0
7116,20,1,2,3,1993,1,0,0,180,102.32474674500193,3,88,0
7117,5,5,5,2,919,2,1,0,290,75.60275474461464,2,35,0
7118,16,5,0,0,4312,2,0,0,340,146.31159840160777,0,70,0
7119,11,2,3,3,1762,2,1,0,336,140.83583436328226,1,88,0
7120,2,3,5,3,3267,0,1,0,119,102.48510540662973,4,79,0
7121,17,3,1,0,2094,2,0,0,292,90.54148831524668,1,50,0
7122,12,8,3,5,516,0,0,1,116,88.09506110751009,0,55,0
7123,7,3,5,4,1881,0,0,1,127,97.7698594675795,0,67,0
7124,16,8,0,5,3693,2,0,0,295,95.63081911386304,1,71,0
7125,4,6,3,3,4228,0,1,0,134,100.0,0,87,0
7126,6,9,5,4,3889,2,1,0,290,91.97813841354314,2,89,0
7127,16,8,1,3,522,1,1,0,143,120.81335074024335,3,93,0
7128,17,4,2,4,3325,1,0,0,117,37.24865846729256,2,53,0
7129,8,9,2,1,278,0,0,2,90,0.0,4,77,0
7130,2,5,0,3,1871,1,1,0,141,108.61717131324536,0,89,0
7131,19,2,2,6,2077,1,0,1,137,90.0,2,61,0
7132,17,10,3,5,2079,1,0,0,141,111.45401264206521,3,55,0
7133,16,1,2,1,3079,2,1,0,293,90.0,1,70,0
7134,0,5,1,4,1885,2,0,0,330,124.78137871426473,4,67,0
7135,3,7,0,3,4213,1,1,0,150,104.72622057840866,0,92,0
7136,10,2,2,4,3875,2,0,0,290,98.81501847587141,2,58,0
7137,19,6,1,4,4292,1,0,0,141,100.0,0,64,0
7138,9,10,3,6,518,1,0,1,120,90.8811453196577,1,53,0
7139,12,1,0,3,1653,1,0,0,180,149.90901913861074,3,62,0
7140,11,1,1,3,4191,1,0,0,124,100.0,2,57,0
7141,13,6,1,4,3098,0,1,1,103,93.38040118019222,1,91,0
7142,4,7,1,5,4074,0,0,1,118,70.79603555443778,0,64,0
7143,4,6,5,5,122,2,0,0,299,109.98106669500804,1,96,0
7144,15,6,3,5,3592,2,0,0,300,126.15958856280815,1,49,0
7145,10,11,3,1,3899,2,1,0,290,97.26733308889298,2,87,0
7146,3,6,1,3,1389,1,0,0,149,90.0001739111068,0,63,0
7147,13,4,4,0,482,2,0,0,350,95.03148286802919,3,70,0
7148,6,5,4,6,2116,1,0,1,140,101.66968201883385,3,56,0
7149,20,1,5,3,3373,0,0,0,129,99.63314945574952,2,44,0
7150,20,4,1,3,1914,0,1,1,114,0.0,4,90,0
7151,16,4,4,1,407,0,1,2,120,64.84169806300208,3,85,0
7152,4,7,2,3,709,0,0,0,172,132.58048720895684,3,83,0
7153,20,4,4,5,2078,2,0,0,349,63.51334723524145,2,66,0
7154,15,11,1,5,3712,2,0,0,290,90.45327518688062,1,74,0
7155,19,5,4,1,38,0,0,2,106,86.11979134158162,0,65,0
7156,10,5,4,5,2037,2,1,0,348,116.38974175564816,2,77,0
7157,8,7,4,4,729,0,0,1,120,95.03358664810564,0,67,0
7158,14,3,0,3,1620,1,0,0,168,135.12165368435004,3,56,0
7159,4,10,2,3,1290,2,0,0,309,132.1179496653625,1,77,0
7160,16,4,3,3,2059,0,0,1,124,90.0,1,66,0
7161,16,1,2,6,1199,1,1,1,122,101.79044028107053,2,71,0
7162,18,5,3,2,4059,2,0,0,340,150.0,0,50,0
7163,8,11,2,5,1838,0,0,1,120,32.53797796590226,4,51,0
7164,17,8,2,3,1520,0,0,1,124,94.64586173576751,1,61,0
7165,11,2,5,5,1559,2,0,0,334,90.0,3,62,0
7166,6,6,1,2,3379,0,0,1,111,91.21325788013968,0,52,0
7167,2,4,2,6,2532,1,1,1,132,104.54569906549062,3,93,0
7168,9,11,3,3,1813,0,0,1,115,0.0,3,57,0
7169,8,2,1,2,1445,2,1,0,350,100.0,3,83,0
7170,18,3,5,1,2896,0,0,2,60,0.0,2,82,0
7171,8,5,2,6,2714,1,0,1,135,100.0,1,70,0
7172,12,5,5,3,3191,1,0,0,136,110.2690178637208,2,64,0
7173,20,6,2,3,3786,1,0,0,130,92.1409473745577,2,81,0
7174,19,3,4,4,3101,0,1,1,101,91.56322369820604,1,95,0
7175,11,2,5,3,4066,2,0,0,340,134.45509798237444,0,57,0
7176,2,9,2,3,3536,2,1,0,290,68.02727826498008,2,54,0
7177,12,11,0,3,274,1,0,0,152,120.0,0,66,0
7178,5,1,2,2,219,2,1,0,350,120.0,3,94,0
7179,6,5,1,5,670,2,0,0,347,111.82318173644242,2,60,0
7180,11,8,2,2,4386,0,1,1,104,92.23759043086473,0,68,0
7181,21,7,2,3,3794,1,0,0,130,93.2964717978587,1,76,0
7182,16,6,0,2,1540,0,1,1,120,90.0,2,71,0
7183,11,9,1,6,380,1,0,1,124,86.31348021675538,3,70,0
7184,18,9,3,0,2157,2,0,0,334,108.69786909168253,2,71,0
7185,1,4,3,0,3672,2,0,0,290,100.5983337152631,2,88,0
7186,16,8,0,6,3311,1,0,1,110,97.96045582528448,2,60,0
7187,6,8,1,0,3224,2,0,0,290,100.0,2,77,0
7188,7,2,4,1,169,0,0,1,123,91.94318820605746,3,86,0
7189,3,3,6,0,1144,2,0,0,348,89.25434989367237,2,81,0
7190,13,7,4,5,4290,2,1,0,340,110.79812353481928,0,84,0
7191,16,9,2,4,2925,0,0,1,94,100.0,2,35,0
7192,2,7,3,2,2136,2,0,0,344,136.43828332785125,1,78,0
7193,3,7,2,3,3300,0,1,0,126,90.0,2,53,0
7194,12,9,4,3,309,1,0,0,342,104.35496068596142,0,71,0
7195,21,1,0,6,1203,1,1,1,120,109.39688313139932,1,56,0
7196,14,10,0,0,1323,2,0,0,308,97.41274484069018,1,56,0
7197,7,10,3,4,4003,1,1,0,130,100.0,1,92,0
7198,11,4,2,3,3152,0,0,0,123,107.95621905226105,0,61,0
7199,14,5,2,2,3395,0,0,1,100,73.23884093055098,0,52,0
7200,6,3,1,5,3518,2,1,0,313,128.51730134032354,1,67,0
7201,4,5,5,5,3017,0,0,1,120,90.0,1,70,0
7202,1,5,3,1,2079,0,0,2,100,86.23271190109537,0,57,0
7203,12,1,4,5,1501,0,1,1,142,95.94227821999867,3,79,0
7204,7,5,3,3,2826,0,1,0,151,111.48542073603079,2,64,0
7205,9,5,0,4,2584,0,0,1,117,85.82494667323962,0,85,0
7206,0,2,4,3,2094,1,0,0,179,159.97804455580922,3,79,0
7207,14,3,1,2,3406,0,1,1,85,70.50422006064821,2,48,0
7208,13,4,1,3,3613,1,0,0,151,131.94852143643695,0,67,0
7209,18,5,1,5,802,2,0,0,309,107.6984745314593,0,62,0
7210,2,1,2,0,3821,2,0,0,290,95.4065845160857,2,87,0
7211,20,5,3,0,3272,2,0,0,291,100.0,1,43,0
7212,8,1,0,4,876,2,0,0,348,124.50131729979668,2,64,0
